city_risk,season_risk,forecast_risk,income_volatility,platform_count,weeks_active,persona_type,weekly_premium
0.5844,0.586,0.4108,0.1905,1,27,2,97.36
0.5867,0.2226,0.2492,0.5995,1,4,0,79.8
0.6308,0.4042,0.3116,0.3802,2,7,2,85.24
0.573,0.7508,0.8007,0.249,2,47,1,106.96
0.5788,0.3076,0.2478,0.3834,1,33,0,83.46
0.6154,0.9879,0.9324,0.6634,2,44,1,119.08
0.6405,0.8712,0.8455,0.1186,3,21,2,104.75
0.538,0.9007,0.9738,0.2667,2,21,0,121.08
0.5466,0.2741,0.3022,0.4272,2,37,2,79.67
0.5579,0.8855,1.0,0.2293,1,35,2,115.66
0.5502,0.6411,0.7829,0.415,3,26,1,115.31
0.6613,0.9261,0.8576,0.7677,2,5,0,117.34
0.7105,0.2138,0.1557,0.2766,3,21,0,78.05
0.7557,0.276,0.2943,0.6343,3,17,1,93.28
0.5855,0.9417,0.9145,0.1188,3,43,1,103.02
0.5885,0.4294,0.3787,0.7855,1,28,2,95.93
0.578,0.3028,0.3202,0.1532,2,34,2,84.86
0.6533,0.2597,0.2583,0.2555,3,10,1,73.34
0.644,0.4969,0.6066,0.3782,2,16,2,101.02
0.5987,0.9331,0.7389,0.1826,3,36,1,103.47
0.6344,0.6118,0.7333,0.1223,1,23,2,102.83
0.6687,0.3787,0.2991,0.2438,2,31,1,84.5
0.6294,0.3634,0.3063,0.7534,2,11,2,92.73
0.6163,0.3645,0.3481,0.3032,2,45,2,78.61
0.6478,0.4218,0.5313,0.3158,1,3,0,100.29
0.5208,0.9551,0.7721,0.464,1,51,0,114.42
0.6358,0.9362,0.7229,0.3529,2,17,1,113.69
0.5747,0.7554,0.9289,0.6109,2,14,2,110.87
0.5728,0.4051,0.5013,0.3122,1,42,1,98.54
0.6495,0.2744,0.321,0.5271,1,5,0,95.68
0.6561,0.9916,1.0,0.6608,3,27,0,115.56
0.6473,0.5383,0.398,0.1636,3,45,2,86.19
0.565,0.3869,0.3505,0.4931,3,40,1,83.86
0.6506,0.8624,0.8936,0.4558,3,51,1,103.06
0.6594,0.2857,0.2089,0.6362,2,30,0,89.63
0.5643,0.7143,0.9068,0.5017,3,6,2,113.87
0.5641,0.2513,0.2085,0.7151,1,10,2,85.54
0.6477,0.6767,0.792,0.2567,1,24,1,107.48
0.6531,0.4157,0.3824,0.7996,2,18,0,95.27
0.5335,0.3256,0.2731,0.3081,3,31,0,86.9
0.6599,0.5244,0.4556,0.4957,2,21,0,101.77
0.5538,0.8085,0.5661,0.5888,3,39,1,104.44
0.6188,0.4152,0.4368,0.4043,2,4,0,95.67
0.6618,0.6613,0.6254,0.6749,1,3,0,116.48
0.5385,0.5054,0.3929,0.7845,1,38,0,104.32
0.6427,0.3097,0.3982,0.4589,1,49,1,101.09
0.6134,0.8546,0.6065,0.2359,2,33,2,113.35
0.5421,0.7509,0.9111,0.416,2,15,1,118.58
0.6108,0.3128,0.2199,0.4795,3,9,0,93.36
0.5229,0.221,0.1596,0.3781,3,10,0,70.45
0.5489,0.2726,0.2034,0.5266,1,3,0,87.6
0.6067,0.425,0.4351,0.4766,2,39,0,96.89
0.5582,0.2737,0.2052,0.4371,3,5,2,78.44
0.5823,0.6669,0.5443,0.428,1,13,0,107.22
0.5294,0.2292,0.2823,0.7631,1,44,2,102.76
0.6911,0.2078,0.2244,0.6237,1,19,1,98.4
0.6704,0.3392,0.3232,0.4406,1,4,0,93.58
0.6291,0.3545,0.2899,0.5335,1,50,2,100.16
0.5916,0.5181,0.6703,0.5778,2,42,1,102.58
0.621,0.8606,0.8058,0.2314,2,11,2,109.15
0.6239,0.3271,0.3924,0.1026,1,9,0,84.11
0.603,0.349,0.4208,0.2192,1,4,2,90.41
0.6172,0.6863,0.702,0.2664,2,22,0,100.42
0.6001,0.8495,1.0,0.7081,3,47,2,116.43
0.631,0.9944,1.0,0.4304,1,13,0,136.12
0.6737,0.2014,0.2615,0.7371,3,2,2,85.65
0.6082,0.9399,1.0,0.404,3,21,0,121.72
0.5398,0.7626,0.5927,0.5816,2,4,1,112.71
0.6501,0.422,0.5211,0.5103,3,36,2,90.88
0.6487,0.4454,0.3211,0.1864,1,13,0,87.48
0.5599,0.9345,1.0,0.6178,2,33,2,119.57
0.6311,0.462,0.5824,0.4236,3,6,2,96.27
0.5757,0.414,0.4339,0.4709,2,42,0,91.73
0.7028,0.659,0.7242,0.7364,1,47,2,113.5
0.6154,0.3317,0.3857,0.2475,2,30,2,98.34
0.5524,0.7398,0.5964,0.1665,3,38,2,90.26
0.632,0.263,0.2332,0.7651,3,25,1,91.64
0.6319,0.5689,0.5432,0.7933,2,20,2,105.29
0.6702,0.9053,1.0,0.7314,3,50,1,114.97
0.6525,0.2721,0.2464,0.7196,1,33,2,101.91
0.5637,0.2082,0.1761,0.6666,1,34,0,89.24
0.6668,0.6681,0.8086,0.155,3,12,0,101.17
0.6422,0.2164,0.2711,0.4445,2,13,0,89.71
0.6229,0.6304,0.792,0.2326,3,27,1,92.46
0.5691,0.247,0.2657,0.4999,3,45,2,84.18
0.6576,0.7204,0.609,0.2885,3,41,1,104.48
0.5754,0.5584,0.6651,0.3501,1,8,2,102.95
0.6554,0.447,0.5112,0.5553,3,43,2,96.76
0.5663,0.547,0.5701,0.1805,1,23,0,101.93
0.6277,0.9098,1.0,0.4081,1,4,2,132.13
0.6163,0.9543,0.8927,0.3975,1,27,1,114.87
0.5761,0.251,0.2365,0.4021,1,40,1,92.09
0.5565,0.3958,0.3509,0.5066,3,31,0,89.08
0.6468,0.735,0.54,0.5516,3,21,0,112.72
0.6207,0.3838,0.428,0.7342,1,18,1,107.09
0.661,0.2768,0.3454,0.1848,2,24,2,78.01
0.6369,0.2761,0.3277,0.6669,2,22,0,88.54
0.622,0.2906,0.3645,0.5326,3,37,0,77.75
0.633,0.3106,0.3267,0.1638,3,50,0,73.55
0.619,0.6826,0.7774,0.2502,2,41,0,104.12
0.5946,0.242,0.2897,0.4805,1,28,0,93.25
0.5943,0.8594,0.9308,0.2183,3,22,0,101.41
0.5499,0.9814,1.0,0.723,2,27,1,129.5
0.4989,0.2181,0.2704,0.6794,3,40,2,77.88
0.679,0.7542,0.7543,0.7143,3,36,1,119.47
0.6121,0.6948,0.7345,0.6932,3,34,1,101.29
0.6116,0.2804,0.3353,0.5474,2,10,2,88.7
0.6364,0.9249,0.7893,0.6548,3,32,0,116.24
0.673,0.3142,0.2335,0.1438,3,48,0,83.43
0.6046,0.3506,0.3755,0.1492,1,10,1,93.27
0.5971,0.7252,0.6296,0.5185,2,10,1,109.47
0.5506,0.8032,0.8954,0.184,1,24,0,120.47
0.6105,0.3262,0.2645,0.4082,1,26,1,86.92
0.7024,0.5834,0.4603,0.2059,1,47,1,109.55
0.5785,0.2025,0.2579,0.1654,1,1,1,72.53
0.5222,0.3681,0.3719,0.4945,1,23,1,90.28
0.6002,0.2737,0.3274,0.2698,3,18,2,86.45
0.624,0.3095,0.3677,0.5519,3,27,0,89.54
0.6276,0.3693,0.2804,0.7841,3,17,2,87.97
0.5108,0.2357,0.2815,0.6455,2,14,0,90.94
0.6581,0.4082,0.4394,0.6086,1,44,2,105.04
0.6203,0.3137,0.3419,0.1248,2,15,0,80.8
0.6011,0.3319,0.2595,0.5604,1,8,2,99.5
0.5739,0.3779,0.4541,0.1292,2,12,0,86.76
0.6399,0.8825,0.9027,0.7621,1,33,2,133.35
0.7184,0.8983,0.9163,0.5074,1,1,2,118.63
0.5977,0.4287,0.433,0.2862,1,30,0,96.3
0.5856,0.3396,0.4185,0.3557,3,40,0,83.43
0.6937,0.3866,0.3936,0.6977,2,37,2,95.69
0.6189,0.9028,0.7303,0.2535,2,51,2,103.97
0.6744,0.6584,0.7596,0.7033,3,35,2,109.46
0.5759,0.364,0.3365,0.3848,3,44,2,76.24
0.5486,0.5648,0.4073,0.5576,1,5,2,103.66
0.62,0.6177,0.6396,0.1305,3,32,1,85.38
0.6104,0.7372,0.8536,0.3606,2,15,2,106.69
0.6375,0.2032,0.2553,0.7486,1,26,0,91.14
0.5962,0.8566,0.8711,0.6028,1,15,2,117.76
0.5448,0.3474,0.3213,0.5783,2,51,0,97.29
0.6311,0.6501,0.7507,0.7127,1,4,2,109.95
0.6118,0.3427,0.4099,0.7923,2,16,2,97.61
0.6089,0.4016,0.3563,0.5731,3,5,0,91.93
0.731,0.3397,0.2947,0.3256,1,37,2,93.6
0.6049,0.242,0.1821,0.5685,3,41,1,85.91
0.6728,0.2754,0.3188,0.505,2,14,1,93.38
0.6547,0.5484,0.447,0.3691,2,13,2,101.79
0.607,0.4785,0.4885,0.1632,1,34,1,100.95
0.6904,0.5509,0.6512,0.1213,3,29,2,98.7
0.6479,0.8885,0.6449,0.6336,3,21,2,114.64
0.6571,0.6812,0.5095,0.4465,3,51,1,99.26
0.6509,0.2708,0.233,0.69,2,1,1,84.33
0.6618,0.2202,0.1874,0.4148,2,33,2,82.63
0.6062,0.2042,0.2562,0.2609,1,22,0,85.2
0.6827,0.979,1.0,0.7181,1,41,1,137.04
0.5769,0.3665,0.4448,0.5467,1,32,0,102.95
0.6424,0.6812,0.7306,0.4004,2,28,2,113.16
0.5776,0.3296,0.3454,0.4972,3,10,1,86.21
0.5896,0.3387,0.2577,0.642,3,15,1,90.83
0.578,0.2647,0.2989,0.4889,1,46,2,94.33
0.6625,0.9195,0.834,0.5372,1,21,1,123.69
0.5295,0.7892,0.6418,0.5928,3,46,1,105.28
0.516,0.8829,0.6805,0.4068,2,5,0,102.72
0.6588,0.215,0.2311,0.5678,1,34,2,95.16
0.6856,0.728,0.8576,0.3344,3,45,2,99.71
0.6628,0.5516,0.5499,0.5833,1,23,2,115.85
0.6743,0.42,0.3128,0.4356,2,6,0,94.4
0.5653,0.2775,0.2581,0.4662,3,28,0,81.59
0.7084,0.4216,0.3013,0.5308,3,45,2,90.35
0.6242,0.5048,0.5935,0.5994,3,33,1,101.7
0.6508,0.9498,0.9932,0.4807,2,35,2,129.47
0.5281,0.6694,0.7669,0.3544,1,8,2,104.99
0.5812,0.3522,0.3805,0.785,3,29,1,93.5
0.5497,0.4447,0.5135,0.5452,2,49,0,94.63
0.6409,0.6847,0.8472,0.6929,3,13,1,118.28
0.6254,0.9696,1.0,0.3181,2,21,2,123.6
0.6804,0.3487,0.2702,0.4485,2,22,0,98.0
0.7268,0.4644,0.5788,0.2461,2,27,1,97.4
0.6506,0.2599,0.2309,0.6463,3,44,2,88.78
0.5775,0.8008,0.701,0.4022,3,30,1,101.05
0.5675,0.9544,0.6923,0.1391,3,43,1,107.05
0.6635,0.6529,0.6918,0.4091,3,15,1,107.52
0.5979,0.6707,0.5236,0.349,2,26,0,99.43
0.6113,0.3143,0.3597,0.4242,2,10,2,89.61
0.5902,0.3333,0.2534,0.3141,1,16,2,93.21
0.6091,0.7233,0.7669,0.5622,3,41,2,110.32
0.6017,0.6059,0.5917,0.6517,3,14,1,101.14
0.6623,0.673,0.8572,0.135,1,29,2,111.15
0.6936,0.8989,1.0,0.5791,2,29,0,124.82
0.6221,0.3309,0.3893,0.138,3,43,2,80.15
0.5438,0.9552,0.6703,0.5043,1,49,2,126.75
0.5441,0.7135,0.8097,0.7283,3,27,1,110.81
0.575,0.6814,0.6041,0.6188,1,30,1,108.98
0.7388,0.8013,0.9389,0.2928,1,38,0,121.97
0.6395,0.8498,0.8862,0.2428,2,22,1,120.53
0.6282,0.2852,0.3179,0.6465,1,22,2,92.98
0.6959,0.3029,0.2898,0.3382,1,38,1,101.67
0.6119,0.6391,0.6442,0.2993,2,49,1,104.64
0.6446,0.6693,0.7197,0.3555,3,47,1,101.17
0.5912,0.2716,0.2536,0.7749,3,44,0,80.48
0.5983,0.3628,0.4085,0.4873,1,49,0,103.24
0.6632,0.45,0.5401,0.1719,1,5,1,89.83
0.6512,0.2735,0.2318,0.5717,2,41,1,97.92
0.5752,0.3725,0.3613,0.545,3,22,2,79.55
0.5673,0.7967,0.5818,0.3011,1,50,2,105.9
0.6055,0.9892,0.923,0.2818,1,36,0,124.12
0.7085,0.511,0.4256,0.7288,3,24,2,99.42
0.5796,0.446,0.3892,0.6798,1,17,2,97.64
0.5968,0.7549,0.5528,0.2176,2,24,2,102.05
0.6305,0.397,0.428,0.7975,2,7,1,98.29
0.6279,0.3634,0.3091,0.4029,1,30,0,93.58
0.6617,0.6439,0.8282,0.471,2,21,2,105.95
0.604,0.3848,0.2753,0.311,3,12,2,79.0
0.6784,0.8727,1.0,0.5681,3,45,2,115.28
0.5303,0.3152,0.323,0.568,2,39,0,88.42
0.6481,0.4709,0.3936,0.3962,3,20,2,79.49
0.6893,0.6731,0.5407,0.7874,1,46,2,125.5
0.5874,0.4106,0.3456,0.613,2,6,1,94.42
0.5508,0.2403,0.2134,0.1595,2,25,2,73.9
0.625,0.3943,0.4977,0.7667,1,48,0,107.94
0.6641,0.992,1.0,0.7863,3,17,2,133.75
0.7151,0.6882,0.6123,0.2896,3,43,2,98.32
0.5753,0.3003,0.2836,0.6879,2,23,1,80.83
0.5274,0.9382,1.0,0.7026,2,21,0,122.23
0.583,0.9905,0.9403,0.7198,3,22,1,121.75
0.6122,0.7534,0.6895,0.3982,1,48,2,111.64
0.5216,0.7859,0.8427,0.4692,1,12,0,115.69
0.6879,0.2161,0.2082,0.2884,2,19,2,73.04
0.6337,0.3298,0.375,0.7581,3,34,1,89.19
0.5579,0.3414,0.2926,0.5068,3,6,1,80.73
0.7187,0.2181,0.282,0.5742,3,47,2,75.96
0.5809,0.2239,0.1788,0.2222,1,34,2,81.23
0.6342,0.2463,0.2853,0.6173,1,35,2,97.71
0.633,0.6538,0.7305,0.4733,1,13,0,107.46
0.6185,0.3955,0.4822,0.19,1,39,2,91.94
0.6382,0.3232,0.3984,0.5788,2,1,1,97.26
0.5802,0.4191,0.3717,0.703,2,17,0,94.78
0.6447,0.2245,0.1695,0.501,1,16,1,97.29
0.5392,0.2505,0.181,0.4915,3,15,2,76.86
0.7371,0.2326,0.1662,0.2969,1,31,0,83.19
0.5956,0.2158,0.2267,0.5246,3,48,1,74.57
0.694,0.4322,0.5172,0.1846,2,39,1,93.7
0.69,0.9704,1.0,0.51,1,2,0,131.28
0.6179,0.4487,0.3154,0.6917,3,45,0,90.32
0.5308,0.2036,0.1743,0.7324,3,21,0,80.63
0.5084,0.3645,0.3107,0.2114,1,29,2,85.88
0.6785,0.2192,0.2616,0.2733,1,48,0,87.18
0.5526,0.2087,0.1763,0.6242,2,23,1,83.15
0.5647,0.2618,0.1894,0.2615,2,32,1,77.21
0.621,0.6586,0.7103,0.7011,2,52,0,107.51
0.6591,0.4173,0.4554,0.4158,1,47,2,97.64
0.6708,0.4111,0.3624,0.2504,1,19,0,98.99
0.6876,0.6674,0.701,0.434,3,47,0,107.67
0.6448,0.2206,0.1774,0.7729,2,20,2,96.53
0.5587,0.9128,1.0,0.6413,1,28,0,129.54
0.64,0.8294,0.8423,0.6441,1,46,0,121.49
0.5584,0.3062,0.367,0.3797,2,5,1,83.42
0.6612,0.3499,0.3728,0.4359,3,34,1,98.96
0.6041,0.7089,0.8928,0.6865,1,36,2,122.25
0.5838,0.5114,0.4136,0.7877,3,50,2,101.36
0.6504,0.4358,0.3961,0.572,2,39,2,101.44
0.6555,0.519,0.5325,0.4973,2,29,1,101.11
0.5698,0.3614,0.2566,0.3604,2,24,2,88.98
0.6538,0.2702,0.227,0.6156,2,4,0,89.58
0.6646,0.2742,0.1981,0.6502,2,46,1,92.57
0.6046,0.5166,0.4243,0.2235,3,32,2,87.39
0.6135,0.4285,0.3365,0.4578,2,32,2,89.01
0.6193,0.8377,1.0,0.7175,1,25,2,129.27
0.502,0.3935,0.458,0.6078,1,44,2,103.22
0.566,0.3778,0.4908,0.1247,2,49,0,75.7
0.6489,0.5946,0.5501,0.4255,1,31,2,104.45
0.6699,0.6857,0.6587,0.5504,2,46,2,104.23
0.5458,0.2899,0.3443,0.4291,2,17,2,76.18
0.6105,0.3752,0.447,0.7041,3,7,2,92.87
0.6179,0.6563,0.6637,0.6144,3,39,1,106.68
0.7219,0.7997,0.918,0.112,1,34,2,115.76
0.6356,0.8976,1.0,0.151,2,45,1,110.42
0.6499,0.369,0.2769,0.7876,1,43,2,106.32
0.6411,0.3761,0.4693,0.5332,3,38,2,80.35
0.7106,0.8288,0.6927,0.6227,1,21,1,124.26
0.6228,0.2442,0.2346,0.1175,2,27,1,83.64
0.6115,0.8267,0.9226,0.4506,2,13,0,123.03
0.5496,0.4278,0.4732,0.6681,3,15,1,97.7
0.6523,0.249,0.2949,0.5239,2,35,1,83.49
0.6385,0.298,0.2875,0.3104,1,24,1,89.38
0.6028,0.4485,0.4277,0.2623,1,14,2,98.65
0.6021,0.9361,1.0,0.7103,1,2,1,121.03
0.7275,0.3137,0.3634,0.7886,1,19,2,103.97
0.6071,0.5559,0.6175,0.5316,1,28,2,107.19
0.6627,0.2777,0.2383,0.7809,2,9,1,93.94
0.58,0.2196,0.1819,0.7526,3,50,0,79.77
0.6128,0.3942,0.4573,0.6426,3,36,0,85.22
0.5793,0.4986,0.4449,0.4985,2,51,2,94.08
0.6362,0.592,0.6949,0.3387,3,28,0,99.73
0.6835,0.33,0.4274,0.3856,2,37,2,81.31
0.6271,0.7749,0.9039,0.636,2,52,0,123.76
0.607,0.3331,0.2347,0.4944,1,20,1,100.34
0.7099,0.2703,0.2212,0.2227,3,10,1,74.07
0.6679,0.2695,0.2945,0.4127,3,23,2,84.82
0.6969,0.367,0.3496,0.3538,2,39,0,89.9
0.5423,0.8424,0.711,0.2869,1,34,2,106.44
0.6685,0.3917,0.4029,0.2674,2,23,2,86.58
0.6366,0.6486,0.7837,0.4202,1,16,2,106.75
0.7265,0.8643,1.0,0.5515,2,19,1,121.17
0.5995,0.4403,0.4309,0.766,3,50,0,91.54
0.6418,0.3313,0.4126,0.2352,1,39,0,95.25
0.5819,0.2655,0.1952,0.7623,3,23,2,76.55
0.6486,0.2474,0.1771,0.6475,2,16,1,90.18
0.6576,0.285,0.2179,0.2109,3,40,1,77.36
0.5943,0.4415,0.4849,0.6629,1,28,2,107.18
0.6172,0.2326,0.2085,0.3074,3,50,2,68.78
0.5342,0.4305,0.3687,0.3031,2,20,2,82.51
0.6675,0.3611,0.3964,0.2874,3,14,2,79.84
0.6774,0.2755,0.3315,0.5136,3,28,1,80.61
0.642,0.9414,0.7635,0.783,1,51,2,133.45
0.6138,0.233,0.1723,0.5257,3,9,0,82.88
0.6928,0.3352,0.2836,0.6839,1,32,2,97.88
0.681,0.8491,0.8425,0.5348,2,3,2,114.57
0.6131,0.3788,0.3215,0.1246,2,46,0,83.53
0.4941,0.3521,0.2708,0.2187,3,34,0,80.4
0.7095,0.5257,0.481,0.739,3,18,0,107.25
0.5027,0.7284,0.943,0.1416,2,23,2,100.91
0.6024,0.424,0.5251,0.3723,1,15,1,108.37
0.5715,0.4123,0.3494,0.7653,1,38,1,106.32
0.5805,0.897,1.0,0.5344,2,21,2,122.49
0.5502,0.3234,0.3361,0.2762,2,5,0,92.16
0.659,0.8081,0.8047,0.1618,3,41,1,106.76
0.6058,0.7997,0.8173,0.3878,3,32,0,112.67
0.6243,0.7258,0.7554,0.2239,3,26,2,96.2
0.5922,0.4475,0.5329,0.534,2,15,2,97.7
0.6154,0.9533,0.988,0.4837,3,27,2,126.78
0.6284,0.2588,0.2198,0.4742,2,40,2,88.95
0.6157,0.4198,0.3454,0.6319,1,39,1,100.15
0.6546,0.3443,0.3232,0.6526,3,9,0,84.72
0.6491,0.4136,0.336,0.2564,1,4,0,92.36
0.6537,0.9899,0.8615,0.5521,3,15,0,116.61
0.6644,0.4117,0.5306,0.4175,2,21,1,100.67
0.6243,0.4278,0.54,0.5527,3,22,0,87.28
0.6469,0.3821,0.3744,0.133,1,37,2,82.5
0.5595,0.2919,0.3092,0.6546,1,11,0,95.77
0.6658,0.8477,0.8799,0.2294,1,8,0,122.0
0.6408,0.6958,0.7816,0.7113,3,8,0,113.13
0.5989,0.3826,0.4816,0.6939,3,38,0,100.59
0.4852,0.8182,0.9473,0.4805,2,51,0,104.79
0.7009,0.2609,0.2419,0.3887,3,12,2,97.37
0.7374,0.281,0.278,0.2623,3,10,0,93.03
0.5776,0.3243,0.2301,0.1322,2,14,1,78.03
0.5977,0.516,0.6383,0.7114,1,17,0,113.98
0.6929,0.4918,0.638,0.3264,1,27,1,98.84
0.6029,0.4475,0.4888,0.7742,3,18,2,99.94
0.6139,0.8149,0.6212,0.3143,3,17,0,105.75
0.6219,0.4157,0.3822,0.3774,2,27,1,88.39
0.6162,0.2501,0.3149,0.4672,2,24,1,76.45
0.6892,0.9419,0.7547,0.3001,3,38,0,103.12
0.5716,0.3416,0.3394,0.1457,2,25,1,74.93
0.6811,0.4017,0.291,0.625,1,9,1,97.65
0.6125,0.2661,0.3046,0.1717,1,33,0,93.4
0.6193,0.2734,0.2759,0.1128,1,36,0,86.82
0.5863,0.664,0.827,0.5751,3,40,1,99.41
0.6134,0.9891,1.0,0.7483,2,30,2,114.23
0.5601,0.2822,0.3204,0.4202,1,16,0,89.11
0.6836,0.3705,0.2651,0.6226,3,45,0,82.64
0.5761,0.228,0.161,0.1679,3,30,0,75.02
0.7089,0.2655,0.2662,0.1087,2,15,1,72.56
0.6881,0.9657,0.7596,0.4928,1,20,2,125.9
0.6088,0.404,0.3706,0.6872,3,33,0,96.97
0.6665,0.7834,0.6496,0.1015,1,38,2,120.68
0.6053,0.3936,0.3803,0.4925,3,1,1,83.07
0.5434,0.8298,0.6519,0.7115,3,1,1,111.11
0.6176,0.2734,0.3493,0.3179,3,26,0,79.09
0.6535,0.4155,0.3831,0.798,3,11,2,96.63
0.5411,0.2383,0.222,0.1829,1,9,0,96.48
0.5869,0.4327,0.4609,0.3362,1,1,2,87.99
0.6808,0.9926,1.0,0.2254,3,48,0,120.16
0.5952,0.5913,0.7676,0.1616,1,31,2,116.48
0.6243,0.4232,0.3894,0.5994,3,49,0,81.03
0.5779,0.6468,0.7402,0.3714,2,22,0,114.51
0.5654,0.3454,0.3566,0.4945,2,9,2,96.95
0.6198,0.3355,0.3905,0.6725,3,49,1,88.99
0.5558,0.8719,0.6682,0.4733,1,16,1,115.24
0.6057,0.3136,0.2822,0.5529,3,13,2,77.49
0.6952,0.3256,0.4022,0.2428,3,25,2,83.26
0.6071,0.2961,0.3005,0.7029,2,8,1,95.27
0.5912,0.5779,0.65,0.2887,2,50,0,90.3
0.5983,0.4764,0.4479,0.3105,2,24,2,96.79
0.606,0.6584,0.8163,0.4697,1,18,2,116.11
0.5246,0.4454,0.4255,0.3176,3,31,0,77.68
0.6871,0.587,0.54,0.252,1,18,1,108.01
0.6758,0.3447,0.2673,0.6122,2,52,2,93.36
0.6661,0.5145,0.6232,0.1674,2,35,0,103.05
0.6493,0.7656,0.5786,0.4297,3,10,2,100.38
0.6379,0.2958,0.2276,0.7546,2,40,1,83.42
0.5848,0.7372,0.7564,0.6362,3,40,1,105.63
0.5804,0.9025,0.7157,0.1605,3,31,2,103.43
0.5781,0.4412,0.4276,0.1885,3,32,2,82.57
0.7059,0.3017,0.3339,0.2801,2,37,2,94.18
0.5483,0.4084,0.2946,0.3814,2,15,1,96.08
0.6986,0.2568,0.3083,0.3471,1,13,0,89.4
0.5751,0.8661,0.7131,0.5248,3,40,2,101.61
0.6297,0.4055,0.523,0.5087,2,11,2,93.0
0.7339,0.3639,0.3954,0.1402,1,36,2,99.71
0.5761,0.3638,0.3981,0.5457,2,19,1,90.32
0.5587,0.6641,0.7005,0.6969,1,3,0,110.04
0.6501,0.9648,0.9599,0.2744,2,32,2,117.23
0.6457,0.447,0.3532,0.6473,1,37,0,108.81
0.7301,0.4376,0.41,0.2705,3,34,2,81.28
0.6929,0.4066,0.4145,0.4179,1,38,1,99.75
0.5853,0.3413,0.331,0.7663,1,47,2,96.99
0.615,0.3407,0.3435,0.4642,2,33,0,92.3
0.6675,0.4313,0.3941,0.4724,3,2,1,82.22
0.6951,0.2879,0.2032,0.5933,1,33,0,93.48
0.6343,0.8147,0.8304,0.3445,3,52,2,102.12
0.5688,0.3006,0.3085,0.7394,1,51,1,96.52
0.6683,0.962,1.0,0.2358,1,25,2,134.61
0.665,0.2277,0.2339,0.2005,3,17,1,76.91
0.6266,0.3012,0.3043,0.2369,1,11,2,86.06
0.6318,0.5696,0.5143,0.648,2,28,0,103.37
0.5936,0.4785,0.5277,0.2304,2,13,0,93.47
0.4291,0.4197,0.4228,0.4235,1,6,2,83.06
0.6352,0.8554,1.0,0.4564,3,26,1,126.59
0.6104,0.3946,0.4742,0.3647,3,15,0,91.28
0.7138,0.4595,0.556,0.7698,3,27,2,101.06
0.6778,0.4393,0.3613,0.6315,2,51,0,100.02
0.7243,0.3078,0.312,0.29,1,18,1,96.27
0.5449,0.6825,0.787,0.5695,2,49,1,100.06
0.7712,0.245,0.2037,0.7209,2,9,2,86.83
0.687,0.3652,0.2581,0.4354,2,9,1,93.44
0.6597,0.4381,0.3182,0.3152,1,37,2,99.91
0.5497,0.9362,0.66,0.7089,3,18,2,110.47
0.5273,0.2531,0.1842,0.7038,2,24,0,84.99
0.6351,0.2459,0.1865,0.533,3,33,0,86.45
0.6759,0.5612,0.7116,0.4943,3,48,2,98.64
0.5487,0.4719,0.3664,0.7606,2,22,1,106.02
0.7146,0.9892,1.0,0.5362,2,30,2,126.36
0.5637,0.4334,0.4431,0.4322,1,51,0,103.13
0.5618,0.3181,0.3767,0.153,2,25,2,80.93
0.6995,0.386,0.3944,0.2172,1,40,1,95.63
0.7499,0.9291,0.8187,0.5846,2,18,0,122.56
0.6111,0.2417,0.2807,0.1672,3,19,0,68.64
0.527,0.2331,0.2903,0.6202,3,2,1,80.52
0.7182,0.3294,0.235,0.3169,3,8,2,83.57
0.5781,0.381,0.4403,0.4751,1,23,1,98.91
0.5487,0.4807,0.3927,0.4878,3,11,0,82.51
0.7021,0.2639,0.2369,0.7963,2,30,2,99.23
0.7024,0.3535,0.373,0.5661,1,12,2,101.39
0.5444,0.4029,0.4207,0.2019,1,19,0,98.33
0.6876,0.602,0.441,0.219,3,34,0,87.67
0.589,0.4038,0.5097,0.4507,3,39,1,84.95
0.6903,0.4454,0.4385,0.4821,1,20,0,98.84
0.6254,0.9653,1.0,0.5016,2,15,2,123.96
0.5838,0.7094,0.6149,0.3662,1,48,1,107.47
0.6697,0.3586,0.3344,0.5738,1,19,2,100.03
0.6212,0.9543,0.8725,0.3262,1,38,2,126.53
0.8004,0.4333,0.353,0.7003,3,29,1,102.1
0.6883,0.8926,1.0,0.7265,2,29,1,128.65
0.6615,0.8218,0.7955,0.6828,1,7,0,123.58
0.7094,0.3519,0.2961,0.668,1,45,1,93.77
0.6108,0.2764,0.2414,0.6977,2,6,0,88.63
0.5139,0.5465,0.5035,0.1763,2,1,2,88.81
0.6998,0.4183,0.327,0.3185,2,48,2,93.38
0.6399,0.3139,0.3523,0.3313,3,9,1,74.83
0.6561,0.8063,0.7993,0.3736,1,39,0,116.98
0.4833,0.8663,0.6234,0.1685,3,20,2,92.93
0.7512,0.3198,0.377,0.1026,3,11,0,86.64
0.5211,0.2322,0.2537,0.3249,2,6,0,86.23
0.5407,0.3636,0.3728,0.5959,2,35,0,83.72
0.6888,0.4694,0.5007,0.6861,2,20,2,99.95
0.687,0.9685,1.0,0.6676,1,31,1,135.99
0.594,0.3685,0.3371,0.7415,3,43,0,102.32
0.5243,0.3642,0.4017,0.4496,1,5,1,92.36
0.6284,0.6045,0.5368,0.7641,3,21,1,101.18
0.7201,0.3155,0.2522,0.4905,3,14,0,90.26
0.6632,0.284,0.2378,0.1318,3,16,0,74.55
0.6318,0.3566,0.4253,0.2051,1,31,1,94.32
